configsversionstring,configversion,deltamediaversionstring,device,endlatitude,endlocaltime,endlongitude,endodometer,filedate,filetimeutc,firmwareversionstring,fullmediaversionstring,key,numbsmtx,numcanoutages,numgnssoutages,numinforms,numintersectionencounters,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,pluginsversionstring,startlatitude,startlocaltime,startlongitude,startodometer,storageused,swversionmaj,swversionmin,totalstorageondevice,utctime,uuid
,0,,101392,40.112431040426785,85583219,-83.15434234885346,-1000,20200617,234324,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5MjQzNzQwNDM5NH0=,1030,5,0,0,0,0,0,0,0,,40.1109444797086,85472209,-83.14706009423904,-1000,,2,3,,1592437404394,d33e293b12cfff064d1d8e1d70940c2a
,0,,103540,40.197954656383565,2298582,-82.7536000053517,42475879,20200617,234616,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5MjQzNzU3NjU2OX0=,31175,13,0,0,1,0,0,2318,0,,40.29503066103646,85770586,-83.50664845858981,-1000,,2,0,,1592437576569,8d0764a7e9f59632bea37921eb265f00
,0,,102989,40.11797758271028,268180,-83.1422755403162,31888908,20200617,235018,,,eyJkZXZpY2UiOjEwMjk4OSwidXRjdGltZSI6MTU5MjQzNzgxODcwMn0=,8418,5,0,0,3,0,0,1251,0,,40.104929458640584,86400054,-83.1603162016526,-1000,,2,3,,1592437818702,8140af93ca91a3e91aa3cff7dc173aba
,0,,101392,40.11308310520951,86019966,-83.14878026764337,-1000,20200617,235031,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5MjQzNzgzMTY1Mn0=,1766,5,0,0,0,0,0,0,0,,40.11242854042679,85831652,-83.15434051552054,-1000,,2,3,,1592437831652,c7d3f952acbc64694927b383009a19a6
,0,,102163,40.08143830693028,86115678,-83.11446628757932,12996963,20200617,235135,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MjQzNzg5NTYxNn0=,2895,5,0,0,0,117,0,121,0,,40.09483278674848,85917561,-83.13072695604,-1000,,2,3,,1592437895616,dc6aeb9864847901f991af82f4212113
,0,,101260,40.084056982003155,86195721,-83.14159162074728,-1000,20200617,235224,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MjQzNzk0NDUyM30=,3881,6,1,0,0,130,0,140,0,,40.0862319968109,86060909,-83.12290159753024,-1000,,2,3,,1592437944523,4fe1201a339accc2255f2408412e513a
,0,,100085,40.13836241411755,1279124,-83.14436951569145,24011931,20200618,1109,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjQzOTA2OTU5Nn0=,6819,5,0,0,0,0,0,3686,0,,40.0951493339762,724275,-83.13174550130091,-1000,,2,3,,1592439069596,54bfabafea9a3e78d7f08f2c9409275a
,0,,101132,40.177865201331954,1710106,-83.09919744604328,-1000,20200618,2640,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjQ0MDAwMDI5NX0=,971,5,0,0,0,0,0,0,0,,40.18357835042309,1600893,-83.09828741517356,-1000,,2,3,,1592440000295,4362857893f5dac4d80e0695d65b254e
,0,,101032,40.09487427605932,3863975,-83.1916155290526,125836645,20200618,4403,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjQ0MTA0MzM3MX0=,11680,3,0,0,0,120,0,3183,0,,39.98041610947724,2691967,-83.01156252454966,-1000,,2,3,,1592441043371,94fb78a8baff429e1204156e7ef9a91d
,0,,100625,40.069243776929376,5208985,-83.14931388364501,-1000,20200618,10428,,,eyJkZXZpY2UiOjEwMDYyNSwidXRjdGltZSI6MTU5MjQ0MjI2ODg1Nn0=,15129,-2,0,0,0,0,0,0,0,,39.932379696045146,3869356,-83.00902785447852,-1000,,2,2,,1592442268856,4f6f92fb20bd3434174c1f0ce81680ff
,0,,101132,40.18670960399603,4639563,-83.10173156753494,-1000,20200618,11409,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjQ0Mjg0OTY1OH0=,3988,7,0,0,0,0,0,0,0,,40.17786503466528,4450245,-83.09919661270999,-1000,,2,3,,1592442849658,2af7a9fa3c28b15fd83cab1a21db96b4
,0,,101032,39.971548939438435,11196285,-83.01707642986372,-1000,20200618,24930,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjQ0ODU3MDM5M30=,12825,8,0,0,0,0,0,1763,0,,40.09487427605932,10170991,-83.1916155290526,-1000,,2,3,,1592448570393,7346d9f9aa5d2342c4d1bff3f21f8aab
,0,,101735,40.0892982805656,14242293,-83.03252473650043,13946960,20200618,31743,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MjQ1MDI2MzU0Nn0=,24758,3,0,0,2,0,0,2226,0,,40.29507463898934,12345407,-83.50667937025466,-1000,,2,3,,1592450263546,f2f5cee17ff363d1356ee1d5d271bb13
,0,,101160,40.1121367087354,16405766,-83.07459012337783,-1000,20200618,35900,,,eyJkZXZpY2UiOjEwMTE2MCwidXRjdGltZSI6MTU5MjQ1Mjc0MDc1Mn0=,22169,7,0,0,2,0,0,2886,0,,40.29510691400618,14556694,-83.50670407292695,-1000,,2,3,,1592452740752,08cbb7c3d48126321e061025125077ee
,0,,103540,40.29514417270836,38858755,-83.50669903837064,42567879,20200618,95948,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5MjQ3NDM4ODEwMX0=,30930,13,0,0,1,0,0,2200,0,,40.18891104609321,36081498,-82.75725479095911,-1000,,2,0,,1592474388101,73df0d86855ce2db6ba528a5be919416
,0,,101735,40.295091374018384,38105113,-83.50665059226927,14006959,20200618,100309,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MjQ3NDU4OTYxMX0=,21632,3,0,0,1,0,0,1977,0,,40.0894026876427,36321448,-83.0325381872147,-1000,,2,3,,1592474589611,c8340ca9b8dec1df66f1848c56c004af
,0,,101829,40.29513215367267,40589919,-83.50668434147909,0,20200618,105136,,,eyJkZXZpY2UiOjEwMTgyOSwidXRjdGltZSI6MTU5MjQ3NzQ5NjE0N30=,16659,11,0,0,0,136,0,1710,0,,40.12642432133647,39143197,-83.17369393379195,-1000,,2,3,,1592477496147,e76b6e49a5f4fd017f1f3d360121d2d7
,0,,103777,40.29511234203056,41240509,-83.50666818526041,33078905,20200618,105258,,,eyJkZXZpY2UiOjEwMzc3NywidXRjdGltZSI6MTU5MjQ3NzU3ODM4N30=,23283,13,0,40,1,5832,0,2236,0,,40.132608803616684,39313233,-83.07658876797781,-1000,,2,0,,1592477578387,1d272d82e0fda4fcb1f2997ea9a317e4
,0,,101315,40.295117144017084,40748065,-83.50667468428352,356347983,20200618,105348,,,eyJkZXZpY2UiOjEwMTMxNSwidXRjdGltZSI6MTU5MjQ3NzYyODY3MX0=,17435,13,0,0,0,138,0,1857,0,,40.23562962194326,39337536,-83.18782647173927,-1000,,2,2,,1592477628671,2b2b4a050fcaf7f93544b67932676d28
,0,,101084,40.29514893645133,41293982,-83.50670599602184,22395936,20200618,105654,,,eyJkZXZpY2UiOjEwMTA4NCwidXRjdGltZSI6MTU5MjQ3NzgxNDU1OH0=,20678,5,0,41,0,5891,0,3186,0,,40.07590626007423,39600022,-83.13058042156185,-1000,,2,3,,1592477814558,65ad0d0eebfcf315336c659de1a7bcd4
,0,,101084,40.3038964043067,41786044,-83.52783888502319,22395936,20200618,113544,,,eyJkZXZpY2UiOjEwMTA4NCwidXRjdGltZSI6MTU5MjQ4MDE0NDMzOX0=,341,5,0,0,0,0,0,0,0,,40.30454378977581,41744339,-83.53024087529865,-1000,,2,3,,1592480144339,f98149725c0f84dc3527a1b3e8115199
,0,,102429,40.0645986066323,42176421,-83.08143079846222,-1000,20200618,113850,,,eyJkZXZpY2UiOjEwMjQyOSwidXRjdGltZSI6MTU5MjQ4MDMzMDQ2MX0=,2710,25,0,0,0,0,0,0,0,,40.06429576063896,42140418,-83.07222713677156,-1000,,2,2,,1592480330461,e7b95429c23272e00b63184acf9340dc
,0,,103336,40.29506195777268,44564296,-83.50662749199023,25878925,20200618,114904,,,eyJkZXZpY2UiOjEwMzMzNiwidXRjdGltZSI6MTU5MjQ4MDk0NDcwN30=,22348,5,0,0,0,345,0,3314,0,,40.076645029188164,42749324,-83.1283558426478,-1000,,2,3,,1592480944707,1402c61f99032844d67e5bcd9b71c56b
,0,,102429,40.29512244356971,44503670,-83.50666660396418,117080666,20200618,115012,,,eyJkZXZpY2UiOjEwMjQyOSwidXRjdGltZSI6MTU5MjQ4MTAxMjI5NH0=,21922,13,0,0,0,332,0,5287,0,,40.068334607774396,42751905,-83.10499172004906,-1000,,2,2,,1592481012294,84bdb8cee4b91950e26a8f63051b4380
,0,,103494,40.11685169367562,46543092,-83.05115592214719,-1000,20200618,115933,,,eyJkZXZpY2UiOjEwMzQ5NCwidXRjdGltZSI6MTU5MjQ4MTU3MzU3M30=,35449,92,0,0,-1,0,0,0,0,,39.62689648370886,43274757,-82.97736965409787,-1000,,2,4,,1592481573573,cf6a8cc6bbfa4ae5943f0365d8835fac
,0,,101260,40.29517124637906,44887701,-83.5067136186052,-1000,20200618,120003,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MjQ4MTYwMzQ4M30=,19193,7,0,0,1,508,0,3904,0,,40.09172402188628,43414966,-83.15829632819612,-1000,,2,3,,1592481603483,a162da69317bc8ab28d48796b1c04ff6
,0,,101910,40.04600640638837,43455770,-83.16947787874567,-1000,20200618,120159,,,eyJkZXZpY2UiOjEwMTkxMCwidXRjdGltZSI6MTU5MjQ4MTcxOTE3Mn0=,0,16,0,0,0,0,0,0,0,,40.04772336738986,43407766,-83.16429097817742,-1000,,2,2,,1592481719172,dd16fddce9c8f2fd2a0e6ad4f4d99433
,0,,102394,40.29512480571778,45786658,-83.50668792138298,15374956,20200618,120416,,,eyJkZXZpY2UiOjEwMjM5NCwidXRjdGltZSI6MTU5MjQ4MTg1Njg4NH0=,25259,5,0,0,1,0,0,2289,0,,40.15647799916275,43548946,-83.03896349536758,-1000,,2,3,,1592481856884,6ea0576fbb5273ae1a130b67060e16e7
,0,,101032,40.276229294829434,46154648,-83.51043072944907,-1000,20200618,120726,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjQ4MjA0NjQ5OX0=,23020,70,0,0,0,104,0,3095,0,,39.971541439374384,43841224,-83.01773947966329,-1000,,2,3,,1592482046499,f554cc810563988d2e0869116707ccaf
,0,,100328,40.29514572994427,45567679,-83.50670400172906,-1000,20200618,120738,,,eyJkZXZpY2UiOjEwMDMyOCwidXRjdGltZSI6MTU5MjQ4MjA1ODM5MH0=,21074,17,0,0,0,0,0,5563,0,,40.068994305442374,43890708,-83.15972787189985,-1000,,2,2,,1592482058390,5fe9e316b68ffc81a8afa9859e759be6
,0,,101910,40.047693354676994,44300772,-83.1643368660102,-1000,20200618,121256,,,eyJkZXZpY2UiOjEwMTkxMCwidXRjdGltZSI6MTU5MjQ4MjM3NjU0M30=,0,23,0,0,0,0,0,0,0,,40.04595731414571,44254868,-83.16951898477926,-1000,,2,2,,1592482376543,969de59284417e134f44f34be97f88b1
,0,,100085,40.29512711498498,44939151,-83.50668721228328,177762491,20200618,121545,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjQ4MjU0NTA5OH0=,10416,13,0,0,0,561,0,6289,0,,40.26901157137953,44250491,-83.37551143637312,-1000,,2,2,,1592482545098,7a903b0afc738d1c56c8aaae0f766e4a
,0,,100810,40.29517511774448,47112886,-83.50671512101015,-1000,20200618,124014,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjQ4NDAxNDE0Nn0=,17758,28,0,0,0,0,0,8253,0,,40.25429929140635,46276305,-83.37686432586312,-1000,,2,2,,1592484014146,42045667a38980baa6cbeed6ab562ec9
,0,,102989,40.29514260519617,47716762,-83.5066953171511,31935909,20200618,124842,,,eyJkZXZpY2UiOjEwMjk4OSwidXRjdGltZSI6MTU5MjQ4NDUyMjQyMH0=,18243,5,0,0,0,0,0,1854,0,,40.11568001477662,46228024,-83.15236582012798,-1000,,2,3,,1592484522420,1ed96856a0037b07a8b6056fe44136d9
,0,,100336,40.2950782757573,48756004,-83.50663374100742,27130923,20200618,130317,,,eyJkZXZpY2UiOjEwMDMzNiwidXRjdGltZSI6MTU5MjQ4NTM5NzgyM30=,22522,29,0,0,1,0,0,5427,0,,40.0912896664503,47247264,-83.15829463532982,-1000,,2,3,,1592485397823,81bc46ac25a3c01382bab5827edcf56e
,0,,103443,40.29508974481628,52196359,-83.50664516483482,14644957,20200618,140003,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MjQ4ODgwMzAyOH0=,20593,5,0,2,0,1488,0,2002,0,,40.11305293900804,50717416,-83.15484038360982,-1000,,2,3,,1592488803028,45df8967eb242440eb0ed31805f883dc
,14,,101701,40.30301916666667,52889456,-83.52694100000001,57377836,20200618,140950,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ4OTM5MDMyMX0=,18850,5,0,0,0,376,0,0,0,,200.0,50990321,200.0,-1000,,2,3,,1592489390321,22fbb08257ee597ca5c12a7c83cb1142
,0,,101032,40.295132321801184,52158412,-83.50668196459286,125943641,20200618,142236,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjQ5MDE1NjM3N30=,6832,3,0,0,0,1541,0,0,0,,40.27622062816277,51756877,-83.51044756278405,-1000,,2,3,,1592490156377,1060445f777d11de7211436818738d23
,0,,102989,40.11341177236039,54607715,-83.1540538753345,31984909,20200618,143845,,,eyJkZXZpY2UiOjEwMjk4OSwidXRjdGltZSI6MTU5MjQ5MTEyNTAzNn0=,20606,5,1,0,1,94,0,1836,0,,40.295085545989465,53032161,-83.50670390648735,-1000,,2,3,,1592491125036,59ad31c6957ec220624eb900864e8e8c
,0,,103443,40.30399487409083,52777724,-83.52734462358877,14644957,20200618,143845,,,eyJkZXZpY2UiOjEwMzQ0MywidXRjdGltZSI6MTU5MjQ5MTEyNTExN30=,440,5,0,0,0,0,0,0,0,,40.30455604090455,52725117,-83.53025415216297,-1000,,2,3,,1592491125117,17edd82671951c722d8387a79e7625ab
,14,,101701,40.30276700000001,53291131,-83.52773483333331,57377836,20200618,144701,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5MTYyMTEyOH0=,666,5,0,0,0,0,0,0,0,,40.30301916666667,53221128,-83.52694100000001,-1000,,2,3,,1592491621128,a515f00b6a481a90859cccb319cf8133
,0,,100328,40.30014989777174,54789840,-83.53105580311988,-1000,20200618,150736,,,eyJkZXZpY2UiOjEwMDMyOCwidXRjdGltZSI6MTU5MjQ5Mjg1NjMxMX0=,3210,24,0,0,0,0,0,0,0,,40.302690572238404,54456311,-83.52614419042519,-1000,,2,2,,1592492856311,3a5daecaea647fd50a3e1767a76763d1
,14,,101701,40.30301250000001,56013863,-83.52693050000002,57386838,20200618,151533,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5MzMzMzI1NX0=,10778,5,0,0,0,0,0,0,0,,40.30276700000001,54933255,-83.52773483333331,-1000,,2,3,,1592493333255,d43f6edc767473081707bbe7045287af
,0,,100625,40.062820052373404,55681616,-83.16654619590048,-1000,20200618,152316,,,eyJkZXZpY2UiOjEwMDYyNSwidXRjdGltZSI6MTU5MjQ5Mzc5NjQwNX0=,4433,-2,1,0,0,0,0,0,0,,40.06289837090646,55519002,-83.16644683448375,-1000,,2,2,,1592493796405,0f5deb6022d45769bb050ec8adb90c4e
,14,,101701,40.30275716666667,56188409,-83.5277211666667,57386838,20200618,153356,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NDQzNjI5M30=,868,40,0,0,0,0,0,0,0,,40.30301250000001,56036293,-83.52693050000002,-1000,,2,3,,1592494436293,6a81bccf879ccedf5b23f2b114b4be71
,14,,101701,40.30301116666667,57100820,-83.52693166666668,57386838,20200618,154805,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NTI4NTgwMX0=,2118,5,0,0,0,0,0,0,0,,40.30275716666667,56885801,-83.5277211666667,-1000,,2,3,,1592495285801,9ce459d475793c886de4343a8b8dab16
,14,,101701,40.30301116666667,57285440,-83.5269315,57387838,20200618,155203,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NTUyMzExOX0=,1060,34,0,0,0,0,0,0,0,,40.30301116666667,57123119,-83.52693166666668,-1000,,2,3,,1592495523119,316fd1f4ffba98744db74e9eba48b216
,0,,100329,40.16628317313426,57442661,-83.08862049429969,59489831,20200618,155415,,,eyJkZXZpY2UiOjEwMDMyOSwidXRjdGltZSI6MTU5MjQ5NTY1NTQ1Nn0=,2804,5,0,0,0,0,0,0,0,,40.174318569783665,57396357,-83.09231794300655,-1000,,2,3,,1592495655456,6bc9cd5290fbb9ca6805be28c6ae8cad
,14,,101701,40.30301166666668,57430840,-83.5269255,57387838,20200618,155507,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NTcwNzYyNn0=,1163,9,0,0,0,0,0,0,0,,40.30301116666667,57307626,-83.5269315,-1000,,2,3,,1592495707626,93c708bc93a5531c0d2b4ee06ad83ccc
,14,,101701,40.303014,57562056,-83.52693950000003,57388838,20200618,155733,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NTg1MzE0NX0=,1052,5,0,0,0,0,0,0,0,,40.30301166666668,57453145,-83.5269255,-1000,,2,3,,1592495853145,881c1f55d112e48fbb4267c4bdad2274
,14,,101701,40.303021,58132881,-83.52693683333334,57388838,20200618,160434,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NjI3NDM1Nn0=,2553,5,0,0,0,0,0,0,0,,40.303014,57874356,-83.52693950000003,-1000,,2,3,,1592496274356,2535525bef3d318bce8bafe8edd80a02
,14,,101701,40.303023333333336,58312954,-83.52692900000001,57388838,20200618,161057,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NjY1Nzg0N30=,519,5,0,0,0,0,0,0,0,,40.303021,58257847,-83.52693683333334,-1000,,2,3,,1592496657847,d4e1632d37d0266c3a28226ff161b9c3
,14,,101701,40.30301550000001,58571159,-83.52693616666669,57389837,20200618,161215,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NjczNTIzNn0=,1910,29,0,0,0,0,0,0,0,,40.303023333333336,58335236,-83.52692900000001,-1000,,2,3,,1592496735236,db5d24bf897678d0deba4f90217515fe
,14,,101701,40.30300566666668,58618179,-83.52693500000001,57389837,20200618,161633,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5Njk5MzM3N30=,212,5,0,0,0,0,0,0,0,,40.30301550000001,58593377,-83.52693616666669,-1000,,2,3,,1592496993377,224a0dc95b014d3dd3354d39c50acda1
,14,,101701,40.302983833333336,59565137,-83.52508966666667,57392836,20200618,161720,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5NzA0MDQ0Mn0=,8743,33,0,0,0,156,0,0,0,,40.30300566666668,58640442,-83.52693500000001,-1000,,2,3,,1592497040442,924ab954ad8de4d5e1946b0897db5972
,0,,100329,40.17432161858595,59038311,-83.09209434736012,59493829,20200618,161942,,,eyJkZXZpY2UiOjEwMDMyOSwidXRjdGltZSI6MTU5MjQ5NzE4MjI5MH0=,3730,5,0,0,0,0,0,0,0,,40.166274868221116,58939002,-83.08843943719816,-1000,,2,3,,1592497182290,d12abcd7fe8309b813843d866a33decc
,0,,100810,40.25430460217338,60294813,-83.37315469265143,-1000,20200618,162631,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjQ5NzU5MTI3MX0=,12528,34,0,0,0,308,0,4537,0,,40.295047713552414,59522635,-83.50666338452604,-1000,,2,2,,1592497591271,a0a26a1cd6460cdff5e9746778ed040a
,0,,100085,40.09503780180541,60123202,-83.1314888715875,24020931,20200618,162935,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjQ5Nzc3NTQ4NH0=,6845,5,0,0,1,0,0,3013,0,,40.14094901345027,59434241,-83.13773523323991,-1000,,2,3,,1592497775484,a5be674cec6869c6185faa9e3341b3dc
,0,,102752,40.29514171491166,60766391,-83.5066899037319,-1000,20200618,163027,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MjQ5NzgyNzYxOX0=,16461,5,0,0,1,840,0,1780,0,,40.15368437506736,59558378,-83.2390203040812,-1000,,2,3,,1592497827619,61814e4ea5d70eba83af8f87257d3a64
,14,,101701,40.30036750000001,61403980,-83.52360783333334,57402838,20200618,163307,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5Nzk4NzM4OH0=,18116,9,0,0,0,986,0,0,0,,40.302983833333336,59587388,-83.52508966666667,-1000,,2,3,,1592497987388,7483f1848b856e375723839ee2dd86b9
,0,,100085,40.241342169169755,60682738,-83.39555651304363,177781488,20200618,163318,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjQ5Nzk5ODI3MH0=,10758,13,0,0,0,617,0,3099,0,,40.295099254292396,59854657,-83.50671072335973,-1000,,2,2,,1592497998270,1a62ae5b2be7add4b10a19a14696456a
,14,,101701,40.303020333333336,61588316,-83.52694083333337,57403837,20200618,170346,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjQ5OTgyNjM4OX0=,1581,5,0,0,0,0,0,0,0,,40.30036750000001,61426389,-83.52360783333334,-1000,,2,3,,1592499826389,5d4df862947dd82189faa401e877f2db
,0,,100810,40.23149369067827,61962493,-83.3426421161051,113519675,20200618,170413,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjQ5OTg1MzQ0NH0=,5008,13,0,0,0,0,0,6871,0,,40.25425156322716,61648761,-83.37324110395316,-1000,,2,2,,1592499853444,1f44ae8c310443ad49ab09a7527376dc
,0,,101132,40.157313489337255,62424342,-83.0924033547356,37862891,20200618,170909,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjUwMDE0OTMzNH0=,6290,3,0,0,0,0,0,0,0,,40.18670518834852,61948797,-83.09748218887295,-1000,,2,3,,1592500149334,c46aae99ed4922365db1e9363fdd19eb
,0,,101032,40.303563176471194,62139503,-83.53009794169944,-1000,20200618,171250,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjUwMDM3MDQ0M30=,1586,4,0,0,0,0,0,0,0,,200.0,61970443,200.0,-1000,,2,3,,1592500370443,b34e31c40e7595f78f1be07373521c3f
,0,,100085,40.269089418978815,62839487,-83.37552019676572,177787498,20200618,172056,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjUwMDg1NjY0OX0=,4916,13,0,0,0,0,0,9655,0,,40.241342169169755,62457149,-83.39555651304363,-1000,,2,2,,1592500856649,cdac6b6efd6c09fa89295b546a0d565a
,0,,101132,40.134728461337694,64027057,-83.01492387677173,-1000,20200618,172100,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjUwMDg2MDI5OH0=,0,10,0,0,0,0,0,0,0,,40.157313489337255,62460897,-83.0924033547356,-1000,,2,3,,1592500860298,f45744815d75dc7099cf7ae1291e9e00
,0,,100810,40.25431760636824,63130297,-83.36998674504663,-1000,20200618,172416,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjUwMTA1NjI1Nn0=,6180,18,0,0,0,0,0,11124,0,,40.23149369067827,62656850,-83.3426421161051,-1000,,2,2,,1592501056256,744612bc9aa4350a8ef4efd8f9be10c4
,14,,101701,40.30301566666666,63536753,-83.52693616666669,57405836,20200618,173638,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjUwMTc5ODU0NH0=,1346,5,0,0,0,0,0,0,0,,40.30301383333334,63398544,-83.5269375,-1000,,2,3,,1592501798544,966db681027d52827abcb1c600559519
,14,,101701,40.303015166666675,63630781,-83.52693350000004,57405836,20200618,173920,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjUwMTk2MDI3NX0=,669,5,0,0,0,0,0,0,0,,40.30301566666666,63560275,-83.52693616666669,-1000,,2,3,,1592501960275,5651f2700473f7127f950cba2cd47d79
,14,,101701,40.303001,63867147,-83.5269225,57405836,20200618,174415,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjUwMjI1NTkzN30=,79,5,0,0,0,0,0,0,0,,40.303015166666675,63855937,-83.52693350000004,-1000,,2,3,,1592502255937,7e85a9ffb53ba3a185fe0bd64c195b12
,0,,101132,40.164618662006774,65133294,-83.016848817265,-1000,20200618,175246,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjUwMjc2NjIxNX0=,7542,5,0,0,0,0,0,0,0,,40.13472512800437,64366814,-83.014925710106,-1000,,2,3,,1592502766215,1097c4a9fa439c93b4d6b889ce980cfb
,14,,101701,40.30380616666667,64531841,-83.52438900000001,57405836,20200618,175351,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjUwMjgzMTYzMH0=,971,5,0,0,0,0,0,0,0,,40.303001,64431630,-83.5269225,-1000,,2,3,,1592502831630,fba69f31f86beeacba4d89d35da75856
,0,,101132,40.19109556434581,67273892,-83.08190806225727,-1000,20200618,181249,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjUwMzk2OTkxM30=,16958,4,0,0,0,0,0,0,0,,40.16461949534011,65570512,-83.0168528172649,-1000,,2,3,,1592503969913,26c899800f87094a6b8c506886d5d12c
,0,,100085,40.29508085386421,67260108,-83.50664127533453,24068932,20200618,181310,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjUwMzk5MDk2OH0=,19067,5,0,0,2,175,0,3387,0,,40.09503763513874,65591550,-83.13148903825416,-1000,,2,3,,1592503990968,7bff2163c49827c0821a7f12e5bd0be7
,0,,101260,40.095443770786986,67471419,-83.13061997418193,-1000,20200618,181337,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5MjUwNDAxNzQ2Mn0=,18267,9,0,0,3,178,0,3825,0,,40.29501126745227,65835058,-83.50664216054614,-1000,,2,3,,1592504017462,f2c6909268b34004ecddc43e338de2ee
,0,,101032,40.302848653560105,67081548,-83.52980298881238,125944647,20200618,183731,,,eyJkZXZpY2UiOjEwMTAzMiwidXRjdGltZSI6MTU5MjUwNTQ1MTY0OH0=,117,3,4,0,0,0,0,0,0,,40.303563176471194,67051648,-83.53009794169944,-1000,,2,3,,1592505451648,d2597ec37f1f276b0df7e60ae6e38eb8
,0,,103760,40.089701133115774,67325050,-83.29577636238875,13100962,20200618,183744,,,eyJkZXZpY2UiOjEwMzc2MCwidXRjdGltZSI6MTU5MjUwNTQ2NDIxNX0=,2516,5,0,0,-1,0,0,0,0,,40.10549881389265,67068315,-83.27871217143162,-1000,,2,4,,1592505464215,06a73c82a926710d08563f3383d455ad
