basicvehicleclass,brakestatus_x,bsmpsid,elevation_x,gpsspeed_x,heading_x,latitude_x,longaccel_x,longitude_x,rvdevice,rvrandomid,yawrate_x,absstatus,brakestatus_y,closestintersectid,elevation_y,fixtypehvgps,gpsorientsemimaj,gpssemimajaxis,gpssemiminaxis,gpsspeed_y,heading_y,headlamp,latitude_y,longaccel_y,longitude_y,speed,stabilitycontrolstatus,steerangle,throttlepospct,traccontrolstatus,transstate,turnsignal,wiper,yawrate_y
0,0,32,260.3,33.82,133.15,40.1828843,-0.09,-83.252121,102645,4821,0.48,0.0,0.0,0.0,258.78,2.0,157.0,0.56,0.37,30.837444,126.07,0.0,40.18558827321391,-0.00022315979,-83.2566533401079,30.588888,0.0,-1.3000001,12.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,260.3,33.76,134.425,40.1825932,-0.04,-83.2517253,102645,4821,1.46,0.0,0.0,0.0,258.78,2.0,157.0,0.55,0.37,30.817402,126.03,0.0,40.18550644621524,-0.00022315979,-83.25650666460449,30.572222,0.0,-1.3000001,11.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,260.3,33.76,134.425,40.1825932,-0.04,-83.2517253,102645,4821,1.46,0.0,0.0,0.0,258.78,2.0,157.0,0.55,0.37,30.801472,125.98,0.0,40.18542462080694,-0.14377975,-83.25635998689648,30.536112,0.0,-1.3000001,12.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,260.7,34.18,147.6,40.17802,-0.14,-83.2473512,102645,4821,0.0,0.0,0.0,0.0,259.58,2.0,153.0,0.53,0.34,30.849264,136.31,0.0,40.18227914898593,0.14333344,-83.2513211168117,30.605556,0.0,2.8,16.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.7,34.18,147.525,40.1778664,0.04,-83.2472236,102645,4821,0.0,0.0,0.0,0.0,259.48,2.0,152.0,0.53,0.34,30.908361,136.98,0.0,40.18217806559372,-0.00022315979,-83.25119695464635,30.641666,0.0,2.7,15.0,0.0,2.0,0.0,0.0,0.97654724
0,0,32,260.7,34.2,147.6,40.1777382,-0.04,-83.2471173,102645,4821,0.24,0.0,0.0,0.0,259.38,2.0,152.0,0.53,0.34,30.915556,137.63,0.0,40.18207565282983,-0.095926285,-83.251074121909,30.675,0.0,2.6000001,14.0,0.0,2.0,0.0,0.0,0.97654724
0,0,32,260.8,34.22,147.725,40.1776097,-0.04,-83.2470113,102645,4821,-0.48,0.0,0.0,0.0,259.38,2.0,152.0,0.53,0.34,30.903736,138.21,0.0,40.181972249852606,0.095479965,-83.25095260547666,30.694445,0.0,1.3000001,14.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.8,34.24,147.475,40.1774814,0.0,-83.2469051,102645,4821,-0.24,0.0,0.0,0.0,259.28,2.0,152.0,0.53,0.34,30.936625,138.71,0.0,40.18186769075348,-0.00022315979,-83.25083240238932,30.711111,0.0,1.2,13.0,0.0,2.0,0.0,0.0,0.488266
0,0,32,260.8,34.22,147.3875,40.1773532,-0.04,-83.2467984,102645,4821,0.24,0.0,0.0,0.0,259.28,2.0,152.0,0.53,0.34,30.977222,139.15,0.0,40.181762639468985,-0.095926285,-83.25071301755962,30.658333,0.0,1.2,12.0,0.0,2.0,0.0,0.0,0.488266
0,0,32,260.9,34.24,147.4625,40.1772247,0.0,-83.246692,102645,4821,0.0,0.0,0.0,0.0,259.28,2.0,152.0,0.53,0.34,30.854403,139.44,0.0,40.1816569393726,-0.00022315979,-83.250594593751,30.675,0.0,1.6,12.0,0.0,2.0,0.0,0.0,0.97654724
0,0,32,260.9,34.24,147.525,40.1770964,0.0,-83.2465853,102645,4821,0.0,0.0,0.0,0.0,259.18,2.0,152.0,0.53,0.34,30.943306,140.03,0.0,40.18155003894236,-0.048074722,-83.25047741608947,30.694445,0.0,1.8000001,12.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.9,34.24,147.3,40.1769424,0.0,-83.2464574,102645,4821,0.0,0.0,0.0,0.0,259.08,2.0,152.0,0.53,0.34,30.941765,140.77,0.0,40.1814209565308,-0.00022315979,-83.2503386125973,30.641666,0.0,2.4,12.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.9,34.24,147.5125,40.1769167,0.0,-83.2464361,102645,4821,0.0,0.0,0.0,0.0,259.08,2.0,152.0,0.53,0.34,30.949472,141.47,0.0,40.18131221370484,-0.095926285,-83.25022496641019,30.641666,0.0,2.4,11.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.9,34.22,147.525,40.1767367,0.09,-83.2462866,102645,4821,0.0,0.0,0.0,0.0,259.08,2.0,152.0,0.53,0.34,30.90682,142.07,0.0,40.18120248315854,-0.095926285,-83.25011279444475,30.675,0.0,0.2,11.0,0.0,2.0,0.0,0.0,0.7324066
0,0,32,260.9,34.22,147.525,40.1767367,0.09,-83.2462866,102645,4821,0.0,0.0,0.0,0.0,259.08,2.0,152.0,0.53,0.34,30.862112,142.45,0.0,40.18109227670637,0.095479965,-83.2500018970964,30.625,0.0,-0.8,11.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,260.9,34.22,147.525,40.1767367,0.09,-83.2462866,102645,4821,0.0,0.0,0.0,0.0,259.08,2.0,152.0,0.53,0.34,30.857487,142.5,0.0,40.18098177151013,-0.095926285,-83.24989141063963,30.605556,0.0,-0.1,11.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,260.9,34.22,147.525,40.1767367,0.09,-83.2462866,102645,4821,0.0,0.0,0.0,0.0,259.18,2.0,152.0,0.53,0.34,30.811235,142.78,0.0,40.18087124257978,-0.00022315979,-83.24978165319921,30.555555,0.0,2.6000001,11.0,0.0,2.0,0.0,0.0,0.97654724
0,0,1,300.0,20.260002,53.0,40.2762328,0.0,-83.5344441,14608,0,0.0,0.0,1.0,0.0,296.59,2.0,158.0,0.54,0.42,21.119806,307.05,0.0,40.27549815875592,-1.3879318,-83.5336726559225,20.877777,0.0,-5.0,0.0,0.0,2.0,2.0,0.0,-0.73243713
0,0,1,300.0,20.260002,53.0,40.2762328,0.0,-83.5344441,14608,0,0.0,0.0,1.0,0.0,296.69,2.0,158.0,0.54,0.42,20.371584,306.61,0.0,40.27555442620079,-1.7228947,-83.53377008076284,20.163887,0.0,-4.7000003,0.0,0.0,2.0,2.0,0.0,-0.4882965
0,0,1,300.0,20.260002,53.0,40.2762328,0.0,-83.5344441,14608,0,0.0,0.0,1.0,0.0,296.79,2.0,158.0,0.53,0.42,19.439388,306.91,0.0,40.27560813784966,-2.0578594,-83.53386351845846,19.219442,0.0,-4.2000003,0.0,0.0,2.0,2.0,0.0,-0.4882965
0,0,32,300.7,24.8,147.5875,40.2825806,0.09,-83.4975178,102394,32616,0.0,0.0,0.0,0.0,300.41,2.0,163.0,0.54,0.34,25.300291,170.74,0.0,40.29255463145989,0.047628403,-83.50539238928852,25.766665,0.0,-6.2000003,0.0,0.0,2.0,0.0,0.0,-2.6855621
0,0,32,300.7,24.8,147.5875,40.2825806,0.09,-83.4975178,102394,32616,0.0,0.0,0.0,0.0,300.51,2.0,164.0,0.54,0.34,25.357334,169.11,0.0,40.29244227528663,-0.00022315979,-83.5053658741129,25.783333,0.0,-9.7,0.0,0.0,2.0,0.0,0.0,-3.9062653
0,0,32,300.6,24.32,147.55,40.2823905,-0.23,-83.4973596,102394,32616,0.0,0.0,0.0,0.0,300.61,2.0,164.0,0.53,0.34,25.353737,166.94,0.0,40.29233059000998,-0.048074722,-83.50533457576635,25.811111,0.0,-11.8,0.0,0.0,2.0,0.0,0.0,-4.8828278
0,0,32,300.6,24.32,147.55,40.2823905,-0.23,-83.4973596,102394,32616,0.0,0.0,0.0,0.0,300.71,2.0,164.0,0.53,0.34,25.377375,164.31,0.0,40.29221975221364,-0.048074722,-83.50529667812432,25.880554,0.0,-11.8,0.0,0.0,2.0,0.0,0.0,-5.371109
0,0,32,300.5,24.14,147.3125,40.2822027,-0.38,-83.4972034,102394,32616,-0.24,0.0,0.0,0.0,300.81,2.0,164.0,0.53,0.34,25.404097,161.71,0.0,40.29211043396309,-0.00022315979,-83.50525228723806,25.880554,0.0,-11.8,0.0,0.0,2.0,0.0,0.0,-5.1269684
0,0,32,300.5,24.14,147.3125,40.2822027,-0.38,-83.4972034,102394,32616,-0.24,0.0,0.0,0.0,300.81,2.0,165.0,0.52,0.34,25.438013,159.13,0.0,40.292002634725925,0.095479965,-83.50520123542341,25.922222,0.0,-11.7,0.0,0.0,2.0,0.0,0.0,-5.1269684
0,0,32,300.3,23.7,147.6375,40.2820001,-0.28,-83.4970352,102394,32616,0.0,0.0,0.0,0.0,300.81,2.0,165.0,0.52,0.34,25.514584,156.61,0.0,40.29189651969239,-0.00022315979,-83.50514369890998,25.966665,0.0,-11.7,0.0,0.0,2.0,0.0,0.0,-4.8828278
0,0,32,300.3,23.7,147.6375,40.2820001,-0.28,-83.4970352,102394,32616,0.0,0.0,0.0,0.0,300.81,2.0,164.0,0.53,0.34,25.574194,153.99,0.0,40.29179209247294,0.14333344,-83.50507997814941,26.094442,0.0,-11.0,0.0,0.0,2.0,0.0,0.0,-4.638687
0,0,32,300.3,23.7,147.6375,40.2820001,-0.28,-83.4970352,102394,32616,0.0,0.0,0.0,0.0,300.81,2.0,163.0,0.54,0.34,25.728874,151.83,0.0,40.29168916701239,0.23903656,-83.50501035832679,26.27222,0.0,-8.5,0.0,0.0,2.0,0.0,0.0,-3.9062653
0,0,32,300.3,23.7,147.6375,40.2820001,-0.28,-83.4970352,102394,32616,0.0,0.0,0.0,0.0,300.81,2.0,162.0,0.55,0.34,25.889723,150.01,0.0,40.29158740660196,0.28688812,-83.50493564624128,26.441666,0.0,-5.2000003,0.0,0.0,2.0,0.0,0.0,-2.6855621
0,1,32,295.4,24.58,219.975,40.2719778,-0.52,-83.4939775,102394,32616,-0.48,0.0,0.0,0.0,298.81,2.0,158.0,0.6,0.38,5.905097,129.82,0.0,40.278088307654045,0.90896416,-83.48766441165358,6.1,0.0,3.8,0.0,0.0,2.0,2.0,0.0,0.7324066
0,1,32,295.4,24.24,219.8875,40.2719267,-1.24,-83.4940332,102394,32616,-0.24,0.0,1.0,0.0,298.81,2.0,158.0,0.6,0.38,6.3192916,130.29,0.0,40.2780702633788,0.047628403,-83.48763549427974,6.4805555,0.0,3.4,0.0,0.0,2.0,2.0,0.0,0.24412537
0,1,32,295.4,24.24,219.8875,40.2719267,-1.24,-83.4940332,102394,32616,-0.24,0.0,1.0,0.0,298.81,2.0,158.0,0.61,0.38,6.2422085,129.28,0.0,40.27805235916223,-2.0578594,-83.48760681731652,5.838889,0.0,3.8,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,1,32,295.4,24.24,219.8875,40.2719267,-1.24,-83.4940332,102394,32616,-0.24,0.0,1.0,0.0,298.81,2.0,157.0,0.61,0.37,5.336222,129.83,0.0,40.27803580670656,-2.0578594,-83.48758091341209,5.216666,0.0,4.3,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,1,32,295.8,12.22,219.5,40.2711987,-2.01,-83.494828,102394,32616,-0.48,0.0,0.0,0.0,298.01,2.0,160.0,0.59,0.36,8.09375,207.19,0.0,40.27786868704813,2.488081,-83.48751941714494,8.599999,0.0,89.3,0.0,0.0,2.0,2.0,0.0,17.57811
0,1,32,295.9,11.82,219.8875,40.2711818,-2.1,-83.4948465,102394,32616,-0.48,0.0,0.0,0.0,297.91,2.0,160.0,0.58,0.36,9.469431,214.4,0.0,40.27783553532856,2.9666004,-83.48754782895436,10.1027775,0.0,50.2,0.0,0.0,2.0,2.0,0.0,10.00975
0,1,32,295.9,11.82,219.8875,40.2711818,-2.1,-83.4948465,102394,32616,-0.48,0.0,0.0,0.0,297.81,2.0,161.0,0.57,0.35,10.912945,218.91,0.0,40.27779894949212,2.583784,-83.48758492954329,11.499999,0.0,22.7,0.0,0.0,2.0,0.0,0.0,5.126938
0,1,32,295.9,11.82,219.8875,40.2711818,-2.1,-83.4948465,102394,32616,-0.48,0.0,0.0,0.0,297.71,2.0,161.0,0.56,0.35,12.160152,221.15,0.0,40.277758917650615,2.2009697,-83.48762937186572,12.7277775,0.0,7.1,0.0,0.0,2.0,0.0,0.0,1.4648285
0,1,32,296.7,1.72,219.8,40.2709809,-1.24,-83.4950629,102394,32616,0.0,0.0,0.0,0.0,297.11,2.0,163.0,0.53,0.35,18.137709,220.18,0.0,40.27744361941485,1.5788937,-83.48798625433795,18.777777,0.0,-0.1,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,1,32,296.7,0.96,214.4375,40.2709762,-1.24,-83.4950659,102394,32616,-0.24,0.0,0.0,0.0,297.01,2.0,164.0,0.53,0.34,18.927555,220.3,0.0,40.27737946894185,1.5310402,-83.48805693568613,19.558332,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.24412537
0,1,32,296.6,0.48,214.4375,40.2709737,-0.19,-83.4950687,102394,32616,0.0,0.0,0.0,0.0,297.11,2.0,164.0,0.53,0.34,19.673208,220.23,0.0,40.27731279282592,1.5310402,-83.4881304271118,20.31111,0.0,-0.7,0.0,0.0,2.0,0.0,0.0,-0.4882965
0,1,32,296.6,0.34,214.4375,40.2709722,0.0,-83.4950705,102394,32616,-0.24,0.0,0.0,0.0,297.21,2.0,164.0,0.53,0.34,20.402416,220.07,0.0,40.27724360459115,1.339632,-83.4882065741359,20.947222,0.0,0.2,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,1,32,296.6,0.18,214.4375,40.2709713,0.14,-83.4950715,102394,32616,0.0,0.0,0.0,0.0,297.31,2.0,164.0,0.52,0.34,20.978487,220.11,0.0,40.27717210997916,1.1960773,-83.48828507904074,21.513887,0.0,0.5,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,1,32,296.6,0.18,214.4375,40.2709707,0.14,-83.4950724,102394,32616,0.0,0.0,0.0,0.0,297.31,2.0,164.0,0.52,0.34,21.512417,220.23,0.0,40.27709879282572,0.9568176,-83.48836609374663,22.022223,0.0,-1.3000001,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,1,32,296.5,0.08,214.4375,40.2709702,0.23,-83.495073,102394,32616,0.0,0.0,0.0,0.0,297.41,2.0,165.0,0.52,0.34,22.035042,219.95,0.0,40.27700858844249,0.9568176,-83.48846555932532,22.574999,0.0,0.1,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,1,32,296.5,0.08,214.4375,40.2709702,0.28,-83.4950732,102394,32616,0.0,0.0,0.0,0.0,297.41,2.0,165.0,0.52,0.34,22.420458,219.91,0.0,40.27693174973156,0.76540947,-83.48854972104556,22.972221,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.24412537
0,1,32,296.5,0.28,214.4375,40.270969,0.47,-83.4950747,102394,32616,0.0,0.0,0.0,0.0,297.41,2.0,165.0,0.52,0.34,22.83157,220.16,0.0,40.276853616717645,0.717556,-83.48863575179745,23.375,0.0,0.6,0.0,0.0,2.0,0.0,0.0,0.24412537
0,1,32,296.5,0.38,214.4375,40.2709677,0.43,-83.495076,102394,32616,0.0,0.0,0.0,0.0,297.31,2.0,165.0,0.52,0.34,23.213903,220.28,0.0,40.27677429957404,0.52614975,-83.48872376648399,23.819445,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.5,0.52,214.4375,40.2709656,0.47,-83.4950782,102394,32616,0.0,0.0,0.0,0.0,297.21,2.0,164.0,0.52,0.34,23.657904,220.12,0.0,40.27669327799281,0.52614975,-83.4888127468644,24.169443,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.5,0.62,214.4375,40.270964,0.43,-83.4950801,102394,32616,0.0,0.0,0.0,0.0,297.11,2.0,163.0,0.53,0.34,23.93643,219.9,0.0,40.27661108172063,0.3347416,-83.48890305309686,24.455555,0.0,-0.3,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.5,0.62,214.4375,40.270964,0.43,-83.4950801,102394,32616,0.0,0.0,0.0,0.0,297.11,2.0,163.0,0.53,0.34,24.214958,219.77,0.0,40.2765277309306,0.23903656,-83.48899403700793,24.711111,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,296.5,1.12,214.4375,40.2709585,0.95,-83.4950863,102394,32616,2.68,0.0,0.0,0.0,297.01,2.0,162.0,0.54,0.35,24.45957,219.67,0.0,40.27644338418808,0.23903656,-83.48908585792701,24.877777,0.0,0.3,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,296.5,1.1599998,214.4375,40.2709526,0.14,-83.4950935,102394,32616,2.92,0.0,0.0,0.0,297.01,2.0,161.0,0.55,0.35,24.566973,219.89,0.0,40.276358580376574,0.095479965,-83.48917855182465,24.944443,0.0,0.4,0.0,0.0,2.0,0.0,0.0,0.24412537
0,0,32,296.4,1.28,214.4375,40.2709495,0.52,-83.4950992,102394,32616,3.9,0.0,0.0,0.0,296.91,2.0,161.0,0.55,0.35,24.664612,219.72,0.0,40.27627322422373,-0.048074722,-83.48927136410656,25.02222,0.0,0.6,0.0,0.0,2.0,0.0,0.0,0.24412537
0,0,32,296.5,1.9000001,229.45,40.2709478,1.96,-83.4951093,102394,32616,7.08,0.0,0.0,0.0,296.91,2.0,160.0,0.56,0.35,24.71189,220.03,0.0,40.27618809920472,-0.00022315979,-83.48936490239232,25.122221,0.0,0.90000004,0.0,0.0,2.0,0.0,0.0,0.488266
0,0,32,296.5,2.28,232.1,40.2709471,1.77,-83.4951116,102394,32616,8.78,0.0,0.0,0.0,296.91,2.0,160.0,0.56,0.35,24.671291,220.4,0.0,40.27610314912009,-0.00022315979,-83.4894586143713,25.127777,0.0,0.8,0.0,0.0,2.0,0.0,0.0,0.24412537
0,0,32,296.6,3.36,233.35,40.2709329,1.33,-83.4951362,102394,32616,12.93,0.0,0.0,0.0,296.91,2.0,160.0,0.56,0.35,24.692362,220.07,0.0,40.27601810459,-0.048074722,-83.48955224062071,25.055555,0.0,0.4,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,296.7,4.18,245.7,40.2709298,1.96,-83.4951537,102394,32616,15.86,0.0,0.0,0.0,296.91,2.0,161.0,0.56,0.35,24.649708,220.6,0.0,40.275933509527626,-0.19163132,-83.48964630533706,24.983332,0.0,-0.5,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.7,4.34,246.7875,40.2709285,1.53,-83.4951585,102394,32616,16.6,0.0,0.0,0.0,296.91,2.0,160.0,0.55,0.35,24.57725,220.22,0.0,40.27584895814199,-0.23948288,-83.48973975900277,24.89722,0.0,-0.6,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.7,4.34,246.7875,40.2709285,1.53,-83.4951585,102394,32616,16.6,0.0,0.0,0.0,296.91,2.0,161.0,0.55,0.35,24.482695,219.94,0.0,40.27576442043004,-0.23948288,-83.48983255790766,24.824999,0.0,-0.1,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,296.7,4.34,246.7875,40.2709285,1.53,-83.4951585,102394,32616,16.6,0.0,0.0,0.0,296.91,2.0,161.0,0.55,0.35,24.390709,219.85,0.0,40.27568007500236,-0.28733444,-83.48992471344853,24.722221,0.0,0.2,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,299.2,16.06,181.65,40.2701331,1.1,-83.4967845,102394,32616,4.63,0.0,1.0,0.0,296.11,2.0,158.0,0.59,0.35,19.01543,219.91,0.0,40.27198341639357,-1.0051155,-83.49398638697936,19.180553,0.0,-0.4,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,299.4,16.5,184.35,40.2700598,1.24,-83.4967914,102394,32616,5.61,0.0,1.0,0.0,296.01,2.0,158.0,0.58,0.35,18.652624,220.0,0.0,40.2719189284967,-0.8615589,-83.49405756473261,18.78611,0.0,-0.3,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,299.6,16.82,187.1125,40.2699852,0.47,-83.4968032,102394,32616,5.37,0.0,1.0,0.0,295.91,2.0,158.0,0.58,0.35,18.205542,220.02,0.0,40.27185576452138,-0.67015076,-83.494127400519,18.416666,0.0,-0.4,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,299.8,17.08,191.1375,40.2699097,0.62,-83.4968209,102394,32616,5.85,0.0,1.0,0.0,295.91,2.0,156.0,0.6,0.36,17.9265,219.92,0.0,40.27179341773755,-0.6222992,-83.494195554852,18.147223,0.0,0.2,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,300.0,17.22,193.275,40.2698341,0.71,-83.4968431,102394,32616,6.1,0.0,1.0,0.0,295.91,2.0,156.0,0.61,0.36,17.684973,220.26,0.0,40.27173213020274,-0.6222992,-83.4942627632874,17.86111,0.0,0.8,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,300.2,17.46,196.7875,40.2697588,0.52,-83.4968715,102394,32616,6.1,0.0,1.0,0.0,295.91,2.0,156.0,0.61,0.36,17.344263,219.89,0.0,40.27167174703883,-0.67015076,-83.49432888446404,17.533333,0.0,0.5,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,300.5,17.66,199.75,40.2696838,0.9,-83.4969059,102394,32616,6.34,0.0,1.0,0.0,296.01,2.0,156.0,0.61,0.36,17.071388,219.7,0.0,40.27161222153783,-0.6222992,-83.49439419427044,17.233332,0.0,-0.1,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,300.8,17.88,203.2125,40.2696095,0.81,-83.4969465,102394,32616,6.1,0.0,1.0,0.0,296.01,2.0,156.0,0.61,0.36,16.691626,219.77,0.0,40.27155389759258,-1.0529671,-83.49445803627258,16.825,0.0,-0.8,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,301.0,18.08,206.325,40.2695363,0.95,-83.4969933,102394,32616,5.37,0.0,1.0,0.0,296.11,2.0,156.0,0.61,0.36,16.028708,219.99,0.0,40.27149726048418,-2.0578594,-83.49452006343844,15.983333,0.0,-0.2,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,301.3,18.34,209.1,40.269464,0.76,-83.4970453,102394,32616,4.88,0.0,1.0,0.0,296.11,2.0,156.0,0.61,0.36,15.059514,219.43,0.0,40.2714435187359,-2.201416,-83.49457849396883,14.9777775,0.0,0.2,0.0,0.0,2.0,0.0,0.0,0.24412537
0,0,32,301.6,18.5,211.825,40.2693929,0.86,-83.4971024,102394,32616,4.63,0.0,1.0,0.0,296.11,2.0,156.0,0.61,0.36,14.036875,218.96,0.0,40.27139328945815,-2.1535625,-83.49463293492617,13.902778,0.0,0.5,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,301.9,18.68,214.1875,40.2693229,0.71,-83.497164,102394,32616,3.9,0.0,1.0,0.0,296.11,2.0,156.0,0.61,0.35,12.892959,219.27,0.0,40.271346997379794,-2.4406757,-83.4946834739328,12.724999,0.0,0.4,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,302.1,18.88,216.1875,40.2692541,0.71,-83.4972295,102394,32616,3.41,0.0,1.0,0.0,296.21,2.0,157.0,0.6,0.35,11.570209,219.56,0.0,40.27130470278568,-2.727787,-83.49472934349204,11.319445,0.0,0.3,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,302.4,19.080002,217.825,40.269186,0.52,-83.497298,102394,32616,1.95,0.0,1.0,0.0,296.21,2.0,157.0,0.59,0.35,10.182709,219.84,0.0,40.2712672403219,-2.4406757,-83.49477004489258,10.05,0.0,-0.4,0.0,0.0,2.0,0.0,0.0,-0.24415588
0,0,32,302.7,19.2,218.75,40.2691182,0.52,-83.4973687,102394,32616,0.97,0.0,1.0,0.0,296.31,2.0,158.0,0.58,0.35,9.006416,219.85,0.0,40.27123407499818,-2.1535625,-83.49480587945727,8.880555,0.0,-0.2,0.0,0.0,2.0,0.0,0.0,-1.5258789e-05
0,0,32,302.9,19.32,219.25,40.2690505,0.52,-83.4974411,102394,32616,0.24,0.0,1.0,0.0,296.41,2.0,159.0,0.57,0.35,7.963736,219.03,0.0,40.27120463209281,-1.2922268,-83.49483727706682,7.858333,0.0,-0.2,0.0,0.0,2.0,2.0,0.0,-0.24415588
0,0,32,303.1,19.44,219.6625,40.2689692,0.14,-83.497529,102394,32616,1.7,0.0,1.0,0.0,296.61,2.0,160.0,0.56,0.35,7.0690556,219.24,0.0,40.27117349338014,-1.3400784,-83.49487080347794,6.958333,0.0,0.1,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.3,19.58,220.9875,40.2689023,0.33,-83.4976042,102394,32616,2.92,0.0,1.0,0.0,296.61,2.0,160.0,0.56,0.35,6.1440554,219.2,0.0,40.27115048804983,-1.9621544,-83.49489546511997,5.9888887,0.0,0.1,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.4,19.64,222.1625,40.2688234,0.43,-83.4976972,102394,32616,0.97,0.0,1.0,0.0,296.71,2.0,161.0,0.55,0.35,5.0433054,219.05,0.0,40.27112746808517,-0.57444763,-83.49491994624373,4.997222,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.5,19.7,222.85,40.2687843,0.28,-83.4977451,102394,32616,0.24,0.0,1.0,0.0,296.81,2.0,161.0,0.54,0.35,4.6697083,219.49,0.0,40.27111069342179,-0.3351879,-83.49493783474124,4.6666665,0.0,0.3,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.6,19.72,222.9375,40.2686928,0.19,-83.4978568,102394,32616,-1.22,0.0,1.0,0.0,296.91,2.0,162.0,0.54,0.35,4.3598332,219.35,0.0,40.27109484138555,-0.3351879,-83.49495448391639,4.35,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.24412537
0,0,32,303.6,19.68,222.1,40.2686265,-0.28,-83.4979356,102394,32616,0.0,0.0,0.0,0.0,296.91,2.0,162.0,0.54,0.34,4.0319724,219.19,0.0,40.27108015338428,-0.19163132,-83.49496979718694,4.05,0.0,0.8,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.6,19.38,221.5125,40.2685603,-0.47,-83.498013,102394,32616,-0.24,0.0,0.0,0.0,297.01,2.0,163.0,0.53,0.34,3.728778,219.95,0.0,40.2710667551036,-0.14377975,-83.49498422511155,3.7972221,0.0,0.1,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.6,19.3,221.725,40.2685208,-0.33,-83.4980592,102394,32616,-0.73,0.0,0.0,0.0,297.01,2.0,163.0,0.53,0.34,3.7534444,219.9,0.0,40.27105391504873,0.6218529,-83.49499788560729,3.9027777,0.0,-0.2,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.6,19.18,221.6875,40.2684815,-0.62,-83.4981048,102394,32616,-0.73,0.0,0.0,0.0,297.11,2.0,163.0,0.53,0.34,4.0643473,219.65,0.0,40.27104021483646,0.5740013,-83.4950121879787,4.2388887,0.0,-0.7,0.0,0.0,2.0,2.0,0.0,-1.5258789e-05
0,0,32,303.6,19.18,221.6875,40.2684815,-0.62,-83.4981048,102394,32616,-0.73,0.0,0.0,0.0,297.11,2.0,163.0,0.52,0.34,4.3475,218.31,0.0,40.27102520348364,-0.095926285,-83.49502751879417,4.302778,0.0,-2.0,0.0,0.0,2.0,2.0,0.0,-0.4882965
0,0,32,303.6,19.18,221.6875,40.2684815,-0.62,-83.4981048,102394,32616,-0.73,0.0,1.0,0.0,297.11,2.0,164.0,0.52,0.34,4.126528,217.49,0.0,40.27101042939223,-1.5314865,-83.49504307926549,3.9888887,0.0,-3.1000001,0.0,0.0,2.0,2.0,0.0,-0.24415588
